URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241078,https://insights.blackcoffer.com/advanced-ai-for-pedestrian-crossing-safety/,6,3,0.33333329629630043,0.12328766954400452,10.428571428571429,0.3424657534246575,4.308414872798434,10.428571428571429,25,73,2.2054794520547945,3,5.270833333333333
Netclan20241079,https://insights.blackcoffer.com/handgun-detection-using-yolo/,4,0,0.9999997500000625,0.0597014916462464,13.4,0.31343283582089554,5.485373134328359,13.4,21,67,2.044776119402985,2,5.819047619047619
Netclan20241080,https://insights.blackcoffer.com/using-graph-technology-to-create-single-customer-view/,4,7,-0.2727272479338866,0.10679611546799889,9.363636363636363,0.3883495145631068,3.9007943512797882,9.363636363636363,40,103,2.3009708737864076,4,5.596590909090909
Netclan20241081,https://insights.blackcoffer.com/car-detection-in-satellite-images/,9,0,0.9999998888889013,0.05769230732248521,9.176470588235293,0.26282051282051283,3.7757164404223227,9.176470588235293,41,156,2.0961538461538463,7,5.080745341614906
Netclan20241082,https://insights.blackcoffer.com/building-a-physics-informed-neural-network-for-circuit-evaluation/,10,3,0.5384614970414233,0.06735751260436522,10.157894736842104,0.31088082901554404,4.1875102263430595,10.157894736842104,60,193,2.1813471502590676,11,5.609550561797753
Netclan20241083,https://insights.blackcoffer.com/connecting-mongodb-database-to-power-bi-dashboard-dashboard-automation/,6,3,0.33333329629630043,0.044999999775,11.764705882352942,0.355,4.847882352941177,11.764705882352942,71,200,2.19,9,5.081967213114754
Netclan20241084,https://insights.blackcoffer.com/data-transformation/,20,12,0.24999999218750027,0.1316872422564311,10.125,0.2345679012345679,4.143827160493827,10.125,57,243,2.0617283950617282,10,4.877944325481799
Netclan20241085,https://insights.blackcoffer.com/e-commerce-store-analysis-purchase-behavior-ad-spend-conversion-traffic-etc/,7,1,0.7499999062500118,0.039603960199980394,10.631578947368421,0.3217821782178218,4.381344450234497,10.631578947368421,65,202,2.301980198019802,13,5.422535211267606
Netclan20241086,https://insights.blackcoffer.com/kpi-dashboard-for-accountants/,9,0,0.9999998888889013,0.053571428252551026,15.272727272727273,0.25,6.20909090909091,15.272727272727273,42,168,1.9464285714285714,5,5.479020979020979
Netclan20241087,https://insights.blackcoffer.com/return-on-advertising-spend-dashboard-marketing-automation-and-analytics-using-etl-and-dashboard/,24,4,0.7142856887755111,0.06407322639800177,12.852941176470589,0.34324942791762014,5.278476241755284,12.852941176470589,150,437,2.1899313501144166,6,5.734664764621969
Netclan20241088,https://insights.blackcoffer.com/ranking-customer-behaviours-for-business-strategy/,4,2,0.33333327777778704,0.04838709638397503,31.0,0.25806451612903225,12.503225806451614,31.0,32,124,2.056451612903226,1,4.9421487603305785
Netclan20241089,https://insights.blackcoffer.com/algorithmic-trading-for-multiple-commodities-markets-like-forex-metals-energy-etc/,5,0,0.99999980000004,0.02717391289579395,11.5,0.30978260869565216,4.7239130434782615,11.5,57,184,2.1847826086956523,1,5.333333333333333
Netclan20241090,https://insights.blackcoffer.com/trading-bot-for-forex/,2,1,0.33333322222225925,0.0624999986979167,48.0,0.16666666666666666,19.266666666666666,48.0,8,48,1.875,1,4.804878048780488
Netclan20241091,https://insights.blackcoffer.com/python-model-for-the-analysis-of-sector-specific-stock-etfs-for-investment-purposes%ef%bf%bc/,7,2,0.5555554938271674,0.05806451575442248,11.923076923076923,0.2967741935483871,4.887940446650124,11.923076923076923,46,155,2.1032258064516127,4,4.923076923076923
Netclan20241092,https://insights.blackcoffer.com/medical-classification/,4,2,0.33333327777778704,0.0389610387080452,12.833333333333334,0.2987012987012987,5.252813852813853,12.833333333333334,46,154,2.0779220779220777,5,5.439024390243903
Netclan20241093,https://insights.blackcoffer.com/design-develop-bert-question-answering-model-explanations-with-visualization/,1,0,0.9999990000010001,0.014285714081632657,23.333333333333332,0.34285714285714286,9.47047619047619,23.333333333333332,24,70,2.2714285714285714,2,5.866071428571429
Netclan20241094,https://insights.blackcoffer.com/design-and-develop-solution-to-anomaly-detection-classification-problems/,2,7,-0.5555554938271674,0.08333333256172841,12.0,0.37962962962962965,4.951851851851853,12.0,41,108,2.240740740740741,5,5.6419753086419755
Netclan20241095,https://insights.blackcoffer.com/an-etl-solution-for-currency-data-to-google-big-query/,1,0,0.9999990000010001,0.00763358772798788,10.916666666666666,0.15267175572519084,4.427735368956743,10.916666666666666,20,131,1.9083969465648856,11,4.760956175298805
Netclan20241096,https://insights.blackcoffer.com/etl-and-mlops-infrastructure-for-blockchain-analytics/,2,0,0.99999950000025,0.011627906909140076,24.571428571428573,0.29651162790697677,9.94717607973422,24.571428571428573,51,172,2.0290697674418605,0,5.514084507042254
Netclan20241097,https://insights.blackcoffer.com/an-agent-based-model-of-a-virtual-power-plant-vpp/,2,0,0.99999950000025,0.04651162682531101,14.333333333333334,0.23255813953488372,5.826356589147288,14.333333333333334,10,43,2.046511627906977,0,5.5064935064935066
Netclan20241098,https://insights.blackcoffer.com/transform-api-into-sdk-library-and-widget/,9,1,0.7999999200000081,0.09523809433106577,26.25,0.22857142857142856,10.591428571428573,26.25,24,105,2.0285714285714285,1,5.259067357512953
Netclan20241099,https://insights.blackcoffer.com/integration-of-a-product-to-a-cloud-based-crm-platform/,5,5,0.0,0.06451612861602497,9.117647058823529,0.2903225806451613,3.7631878557874767,9.117647058823529,45,155,2.064516129032258,1,5.465909090909091
Netclan20241100,https://insights.blackcoffer.com/a-web-based-dashboard-for-the-filtered-data-retrieval-of-land-records/,10,2,0.6666666111111158,0.06818181779442149,13.538461538461538,0.26136363636363635,5.51993006993007,13.538461538461538,46,176,2.0568181818181817,0,5.626415094339623
Netclan20241101,https://insights.blackcoffer.com/integration-of-video-conferencing-data-to-the-existing-web-app/,1,0,0.9999990000010001,0.007352941122404845,17.0,0.25,6.9,17.0,34,136,2.1470588235294117,0,5.560975609756097
Netclan20241102,https://insights.blackcoffer.com/design-develop-an-app-in-retool-which-shows-the-progress-of-the-added-video/,3,0,0.9999996666667778,0.05357142761479594,28.0,0.26785714285714285,11.307142857142857,28.0,15,56,2.017857142857143,2,4.686868686868687
Netclan20241103,https://insights.blackcoffer.com/auvik-connectwise-integration-in-grafana/,2,1,0.33333322222225925,0.029999999700000005,10.0,0.35,4.14,10.0,35,100,2.26,0,5.303191489361702
Netclan20241104,https://insights.blackcoffer.com/data-integration-and-big-data-performance-using-elk-stack/,3,1,0.49999987500003124,0.027972027776419387,11.0,0.3706293706293706,4.548251748251748,11.0,53,143,2.2237762237762237,2,5.462450592885376
Netclan20241105,https://insights.blackcoffer.com/web-data-connector/,1,0,0.9999990000010001,0.009900990000980298,9.181818181818182,0.297029702970297,3.7915391539153918,9.181818181818182,30,101,2.108910891089109,1,5.128342245989304
Netclan20241106,https://insights.blackcoffer.com/an-app-for-updating-the-email-id-of-the-user-and-stripe-refund-tool-using-retool/,7,1,0.7499999062500118,0.09756097441998812,41.0,0.18292682926829268,16.473170731707317,41.0,15,82,1.9024390243902438,3,4.706666666666667
Netclan20241107,https://insights.blackcoffer.com/an-ai-ml-based-web-application-that-detects-the-correctness-of-text-in-a-given-video/,1,5,-0.6666665555555741,0.05357142809311225,37.333333333333336,0.20535714285714285,15.015476190476193,37.333333333333336,23,112,1.8571428571428572,2,4.865116279069768
Netclan20241108,https://insights.blackcoffer.com/website-tracking-and-insights-using-google-analytics-google-tag-manager/,15,2,0.7647058373702448,0.04249999989375,12.903225806451612,0.3975,5.320290322580646,12.903225806451612,159,400,2.2175,3,5.051980198019802
Netclan20241109,https://insights.blackcoffer.com/dashboard-to-track-the-analytics-of-the-website-using-google-analytics-and-google-tag-manager/,15,1,0.8749999453125034,0.038554216774568155,12.575757575757576,0.35180722891566263,5.171025921869296,12.575757575757576,146,415,2.197590361445783,1,5.095351609058403
Netclan20241110,https://insights.blackcoffer.com/power-bi-dashboard-on-operations-transactions-and-marketing-embedding-the-dashboard-to-web-app/,1,0,0.9999990000010001,0.023255813412655504,14.333333333333334,0.32558139534883723,5.863565891472869,14.333333333333334,14,43,2.116279069767442,0,5.515151515151516
Netclan20241111,https://insights.blackcoffer.com/nft-data-automation-looksrare-and-etl-tool/,4,2,0.33333327777778704,0.04687499963378906,9.142857142857142,0.2265625,3.747767857142857,9.142857142857142,29,128,2.0,3,4.664359861591696
Netclan20241112,https://insights.blackcoffer.com/optimize-the-data-scraper-program-to-easily-accommodate-large-files-and-solve-oom-errors/,4,3,0.1428571224489825,0.08139534789075177,12.285714285714286,0.23255813953488372,5.007308970099668,12.285714285714286,20,86,1.9534883720930232,2,5.168674698795181
Netclan20241113,https://insights.blackcoffer.com/making-a-robust-way-to-sync-data-from-airtables-to-mongodb-using-python-etl-solution/,3,4,-0.1428571224489825,0.04895104860873393,13.0,0.20279720279720279,5.281118881118882,13.0,29,143,1.8601398601398602,1,4.716216216216216
Netclan20241114,https://insights.blackcoffer.com/incident-duration-prediction-infrastructure-and-real-estate/,1,1,0.0,0.018348623684875012,12.11111111111111,0.4036697247706422,5.005912334352701,12.11111111111111,44,109,2.256880733944954,4,5.317535545023697
Netclan20241115,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,6,1,0.7142856122449125,0.03977272704674587,13.538461538461538,0.38636363636363635,5.56993006993007,13.538461538461538,68,176,2.340909090909091,4,5.552238805970149
Netclan20241116,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,1,0,0.9999990000010001,0.008771929747614652,8.142857142857142,0.2807017543859649,3.3694235588972434,8.142857142857142,32,114,2.324561403508772,8,5.2639593908629445
Netclan20241117,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,4,3,0.1428571224489825,0.04487179458415516,10.4,0.23076923076923078,4.252307692307692,10.4,36,156,1.9423076923076923,8,4.742574257425742
Netclan20241118,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,1,1,0.0,0.03333333277777779,12.0,0.35,4.94,12.0,21,60,2.2,2,5.429906542056075
Netclan20241119,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,3,2,0.199999960000008,0.03448275838287753,12.083333333333334,0.3310344827586207,4.965747126436782,12.083333333333334,48,145,2.2,7,5.19455252918288
Netclan20241120,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,1,0,0.9999990000010001,0.055555552469135974,18.0,0.2777777777777778,7.311111111111112,18.0,5,18,2.0555555555555554,0,5.913043478260869
Netclan20241121,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,17,2,0.7894736426592819,0.06291390707644402,10.066666666666666,0.25165562913907286,4.127328918322296,10.066666666666666,76,302,2.0231788079470197,3,5.0187074829931975
Netclan20241122,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,6,0,0.9999998333333611,0.037267080513869066,10.733333333333333,0.16770186335403728,4.360414078674949,10.733333333333333,27,161,1.7826086956521738,5,4.697916666666667
